id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,评论,转发数,话题,@用户,完整日期
[5b6ca56823],[19b356bd98],"抑郁症
 试岗了一周，我离职了，一看到人压力就很大 ",[9b2d5b4678],[9b2d5b4678],[9b2d5b4678],,2024-04-26T14:00:49,抑郁症超话,0,1,"[{""id"": ""[24bb797780]"", ""created_at"": ""6小时前"", ""source"": ""来自安徽"", ""user"": {""id"": ""[7c59ae39be]"", ""screen_name"": ""[0e228a3d59]""}, ""text"": "" [抱一抱]"", ""like_counts"": 0, ""liked"": false}]",0,,[9b2d5b4678],2024-04-26 14:00:49
[957e1bef09],[141ac9e673],"抑郁症
 夏天到了，疤痕手上有很多疤痕怎么办……………好愁 ",[9b2d5b4678],[9b2d5b4678],[9b2d5b4678],,2024-04-18T03:30:23,抑郁症超话,0,4,"[{'id': 5024480579294200, 'created_at': '04-18', 'source': '来自上海', 'user': {'id': 7774646442, 'screen_name': '我在人间重启人生的第三次'}, 'text': '好谢谢哦', 'reply_id': 5024384591069842, 'reply_text': '诶一古我已经无所谓了就露着吧…夏天太热了。不过宝宝b站有挺多用化妆品遮疤痕的教学，不能做到完全看不出来，但是能不那么显眼，宝可以去学一下', 'like_counts': 0, 'liked': False}, {'id': 5024384591069842, 'created_at': '04-18', 'source': '来自黑龙江', 'user': {'id': 6641141105, 'screen_name': 'bowwow_bam'}, 'text': '诶一古我已经无所谓了就露着吧…夏天太热了。不过宝宝b站有挺多用化妆品遮疤痕的教学，不能做到完全看不出来，但是能不那么显眼，宝可以去学一下', 'like_counts': 0, 'liked': False}, {'id': 5024375543955829, 'created_at': '04-18', 'source': '来自山东', 'user': {'id': 7674193229, 'screen_name': '凌涵鸭'}, 'text': '防晒衣我夏天都把防晒衣焊身上 ""[举手]""', 'like_counts': 0, 'liked': False}, {'id': 5024369436787249, 'created_at': '04-18', 'source': '来自上海', 'user': {'id': 7779401719, 'screen_name': '重开bot-'}, 'text': '我也愁', 'like_counts': 0, 'liked': False}]",0,,[9b2d5b4678],2024-04-18 03:30:23
[e7e944d9b9],[008e7495e3],"唉，我怎么就这个样子了。
go die叭 ",[9b2d5b4678],[9b2d5b4678],[9b2d5b4678],,2024-03-07T02:03:02,微博轻享版,2,0,,0,,[9b2d5b4678],2024-03-07 02:03:02
[2555f41ac4],[370c977727],下次我会更好。我确定 ,[9b2d5b4678],[9b2d5b4678],[9b2d5b4678],,2024-02-26T23:58:09,微博轻享版,0,0,,0,,[9b2d5b4678],2024-02-26 23:58:09
[9f5f550070],[76188f6a99],关机。关一天机，休想联系我 ,[9b2d5b4678],[9b2d5b4678],[9b2d5b4678],,2024-02-26T03:20:51,微博轻享版,1,1,"[{""id"": ""[154b0ab4a9]"", ""created_at"": ""04-24"", ""source"": ""来自天津"", ""user"": {""id"": ""[e31d6056ae]"", ""screen_name"": ""[7fafe65764]""}, ""text"": ""怎么样啊"", ""like_counts"": 0, ""liked"": false}]",0,,[9b2d5b4678],2024-02-26 03:20:51
