id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,评论,转发数,话题,@用户,完整日期
[bd2d7348b5],[e3485fabf3],"许嵩
哇哦   哇哈哈哈哈哈哈哈   嗷嗷嗷    激动的心，颤抖的心！我抢到票了！第一次抢票！
🍉
 ...
全文",[9b2d5b4678],[f556ef98d6],[9b2d5b4678],,2024-04-07T11:41:16,许嵩超话,2,1,"[{""id"": ""[145a93597b]"", ""created_at"": ""05-27"", ""source"": ""来自江苏"", ""user"": {""id"": ""[28679c8c7b]"", ""screen_name"": ""[35c2cac7c4]""}, ""text"": ""没有办法给你发信息，就留言吧，医生让我正常吃药"", ""like_counts"": 0, ""liked"": false}]",0,,[9b2d5b4678],2024-04-07 11:41:16
